Nivel	ID	Ano	Classe	Area
Estado	PB	2009	VeNFl	0.0
Estado	PE	2009	VeNFl	0.0
Estado	AL	2009	VeNFl	0.0
Estado	SE	2009	VeNFl	0.0
Estado	BA	2009	VeNFl	0.11035318359375
Estado	ES	2009	VeNFl	0.004625005859375
Estado	RJ	2009	VeNFl	0.0
Estado	SP	2009	VeNFl	0.92379396875
Estado	PR	2009	VeNFl	1.1287303535156252
Estado	SC	2009	VeNFl	0.0
Nacional	BR	2009	PDA	0.7140456
Regiao	1	2009	PDA	0
Regiao	2	2009	PDA	0
Regiao	3	2009	PDA	0.15678590625
Regiao	4	2009	PDA	0.13571373828125
Regiao	5	2009	PDA	0.094496609375
Regiao	6	2009	PDA	0.32704934375
Regiao	7	2009	PDA	0
Estado	AP	2009	PDA	0.0
Estado	PA	2009	PDA	0.0
Estado	MA	2009	PDA	0.3244600107689951
Estado	CE	2009	PDA	0.0298470712890625
Estado	PI	2009	PDA	0.025340611328125
Estado	RN	2009	PDA	0.0158604658203125
Estado	PB	2009	PDA	0.0
Estado	PE	2009	PDA	0.0
Estado	AL	2009	PDA	0.0
Estado	SE	2009	PDA	0.0
Estado	BA	2009	PDA	0.1436764406862745
Estado	ES	2009	PDA	0.0
Estado	RJ	2009	PDA	0.0
Estado	SP	2009	PDA	0.0
Estado	PR	2009	PDA	0.0
Estado	SC	2009	PDA	0.0
Nacional	BR	2009	Apicu	7.350070
Regiao	1	2009	Apicu	0
Regiao	2	2009	Apicu	0
Regiao	3	2009	Apicu	1.0817246699218752
Regiao	4	2009	Apicu	3.0300782695312503
Regiao	5	2009	Apicu	1.6849866562500002
Regiao	6	2009	Apicu	1.485687265625
Regiao	7	2009	Apicu	0.0675926953125
Estado	AP	2009	Apicu	0.0
Estado	PA	2009	Apicu	0.0
Estado	MA	2009	Apicu	3.087573980468749
Estado	CE	2009	Apicu	0.417830943359375
Estado	PI	2009	Apicu	0.17736521093749996
Estado	RN	2009	Apicu	0.15323320556640624
Estado	PB	2009	Apicu	0.016458916804534315
Estado	PE	2009	Apicu	0.02953312109375
Estado	AL	2009	Apicu	0.005543872314453125
Estado	SE	2009	Apicu	0.04157969775390624
Estado	BA	2009	Apicu	1.393995015625
Estado	ES	2009	Apicu	0.0091738232421875
Estado	RJ	2009	Apicu	0.0173780830078125
Estado	SP	2009	Apicu	0.0
Estado	PR	2009	Apicu	0.0
Estado	SC	2009	Apicu	0.0095758447265625
Nacional	BR	2009	Urban	1.2753620
Regiao	1	2009	Urban	0
Regiao	2	2009	Urban	0
Regiao	3	2009	Urban	0.09408047851562501
Regiao	4	2009	Urban	0.090446515625
Regiao	5	2009	Urban	0.6591054062499999
Regiao	6	2009	Urban	0.167273984375
Regiao	7	2009	Urban	0.26445558984375
Estado	AP	2009	Urban	0.0
Estado	PA	2009	Urban	0.2504398671875
Estado	MA	2009	Urban	0.03331518359375
Estado	CE	2009	Urban	0.0149127294921875
Estado	PI	2009	Urban	0.0
Estado	RN	2009	Urban	0.0
Estado	PB	2009	Urban	0.02258791796875
Estado	PE	2009	Urban	0.049168164062500005
Estado	AL	2009	Urban	0.00277936279296875
Estado	SE	2009	Urban	0.01313268896484375
Estado	BA	2009	Urban	0.22562540234375
Estado	ES	2009	Urban	0.04129331982421875
Estado	RJ	2009	Urban	0.0347994375
Estado	SP	2009	Urban	0.006952247426470589
Estado	PR	2009	Urban	0.039575939453125
Estado	SC	2009	Urban	0.047709330078125
Nacional	BR	2009	RLO	53.59576
Regiao	1	2009	RLO	2.367694569824219
Regiao	2	2009	RLO	0.5696091494140625
Regiao	3	2009	RLO	21.08422328702129
Regiao	4	2009	RLO	17.322719585937502
Regiao	5	2009	RLO	3.7527552109375
Regiao	6	2009	RLO	2.317499734375
Regiao	7	2009	RLO	6.181262507812501
Estado	AP	2009	RLO	3.4383002891199466
Estado	PA	2009	RLO	8.073150367371326
Estado	MA	2009	RLO	22.535164519132966
Estado	CE	2009	RLO	1.8346109402918198
Estado	PI	2009	RLO	0.380084775390625
Estado	RN	2009	RLO	1.4107560302734379
Estado	PB	2009	RLO	0.39535372167968746
Estado	PE	2009	RLO	0.5000922194163603
Estado	AL	2009	RLO	0.04995965624999999
Estado	SE	2009	RLO	0.7000985544433593
Estado	BA	2009	RLO	3.02635087890625
Estado	ES	2009	RLO	0.1106710869140625
Estado	RJ	2009	RLO	0.1225792385301777
Estado	SP	2009	RLO	1.5817403394454654
Estado	PR	2009	RLO	1.4809847470818018
Estado	SC	2009	RLO	0.23989376367187498
Nacional	BR	2010	Total	186.44384
Regiao	1	2010	Total	17.09023128384076
Regiao	2	2010	Total	16.81898906503907
Regiao	3	2010	Total	51.51541790160082
Regiao	4	2010	Total	40.43874100000002
Regiao	5	2010	Total	23.3372916796875
Regiao	6	2010	Total	17.520928812500003
Regiao	7	2010	Total	19.72223662159927
Estado	AP	2010	Total	26.09852458889786
Estado	PA	2010	Total	34.58263638278188
Estado	MA	2010	Total	51.83413123394611
Estado	PI	2010	Total	0.6343783492187501
Estado	CE	2010	Total	4.1910076051470595
Estado	RN	2010	Total	1.9862416534237135
Estado	PB	2010	Total	1.2086094767118565
Estado	PE	2010	Total	2.232272279296875
Estado	AL	2010	Total	0.9371967011010264
Estado	SE	2010	Total	4.462914630371095
Estado	BA	2010	Total	15.483498990027574
Estado	ES	2010	Total	1.003445425991881
Estado	RJ	2010	Total	3.215409101809514
Estado	SP	2010	Total	7.348413383999693
Estado	PR	2010	Total	6.72752466927084
Estado	SC	2010	Total	2.9361616560738355
Nacional	BR	2010	Aquic	0.7014928
Regiao	1	2010	Aquic	0
Regiao	2	2010	Aquic	0
Regiao	3	2010	Aquic	0
Regiao	4	2010	Aquic	0.13562895703125
Regiao	5	2010	Aquic	0.5658638125
Regiao	6	2010	Aquic	0
Regiao	7	2010	Aquic	0
Estado	AP	2010	Aquic	0.0
Estado	PA	2010	Aquic	0.0
Estado	MA	2010	Aquic	0.0
Estado	CE	2010	Aquic	0.1789857734375
Estado	PI	2010	Aquic	0.0
Estado	RN	2010	Aquic	0.1003637568359375
Estado	PB	2010	Aquic	0.0056510888671875
Estado	PE	2010	Aquic	0.0098450546875
Estado	AL	2010	Aquic	0.0
Estado	SE	2010	Aquic	0.013148062744140624
Estado	BA	2010	Aquic	0.0
Estado	ES	2010	Aquic	0.0
Estado	RJ	2010	Aquic	0.0
Estado	SP	2010	Aquic	0.0
Estado	PR	2010	Aquic	0.0
Estado	SC	2010	Aquic	0.0
Nacional	BR	2010	Resti	15.874316
Regiao	1	2010	Resti	0
Regiao	2	2010	Resti	0
Regiao	3	2010	Resti	0
Regiao	4	2010	Resti	0
Regiao	5	2010	Resti	0.2810536796875
Regiao	6	2010	Resti	3.825878359375
Regiao	7	2010	Resti	11.767384097656251
Estado	AP	2010	Resti	0.0
Estado	PA	2010	Resti	0.0
Estado	MA	2010	Resti	0.0
Estado	CE	2010	Resti	0.0
Estado	PI	2010	Resti	0.0
Estado	RN	2010	Resti	0.01583509423828125
Estado	PB	2010	Resti	0.0
Estado	PE	2010	Resti	0.0
Estado	AL	2010	Resti	0.05549940966796875
Estado	SE	2010	Resti	0.11393458251953127
Estado	BA	2010	Resti	0.4010619443014706
Estado	ES	2010	Resti	0.13240084835516236
Estado	RJ	2010	Resti	2.260640474425553
Estado	SP	2010	Resti	5.1964708162683815
Estado	PR	2010	Resti	4.417507273345589
Estado	SC	2010	Resti	2.1986444296874996
Nacional	BR	2010	Alaga	4.927317
Regiao	1	2010	Alaga	0.00726609912109375
Regiao	2	2010	Alaga	0.01017346875
Regiao	3	2010	Alaga	0.0784088359375
Regiao	4	2010	Alaga	1.0404514375
Regiao	5	2010	Alaga	1.8774167421874999
Regiao	6	2010	Alaga	1.646236203125
Regiao	7	2010	Alaga	0.267364453125
Estado	AP	2010	Alaga	0.0
Estado	PA	2010	Alaga	0.12523375
Estado	MA	2010	Alaga	1.0657958671875
Estado	CE	2010	Alaga	0.0
Estado	PI	2010	Alaga	0.0
Estado	RN	2010	Alaga	0.11591656113855699
Estado	PB	2010	Alaga	0.29939766308593757
Estado	PE	2010	Alaga	0.0687754072265625
Estado	AL	2010	Alaga	0.04998505712890625
Estado	SE	2010	Alaga	0.16410029565429687
Estado	BA	2010	Alaga	1.5987169473039213
Estado	ES	2010	Alaga	0.06458659765625001
Estado	RJ	2010	Alaga	0.19587611415249692
Estado	SP	2010	Alaga	0.146479349609375
Estado	PR	2010	Alaga	0.0
Estado	SC	2010	Alaga	0.0
Nacional	BR	2010	Pasta	2.369704
Regiao	1	2010	Pasta	0.0435889853515625
Regiao	2	2010	Pasta	0
Regiao	3	2010	Pasta	0.8780971074218751
Regiao	4	2010	Pasta	0.13572503125
Regiao	5	2010	Pasta	0.6552968828125
Regiao	6	2010	Pasta	0.6569955625
Regiao	7	2010	Pasta	0
Estado	AP	2010	Pasta	0.057100466796875
Estado	PA	2010	Pasta	2.010448158394608
Estado	MA	2010	Pasta	0.2743988556985294
Estado	CE	2010	Pasta	0.0
Estado	PI	2010	Pasta	0.0
Estado	RN	2010	Pasta	0.0
Estado	PB	2010	Pasta	0.0
Estado	PE	2010	Pasta	0.0
Estado	AL	2010	Pasta	0.0
Estado	SE	2010	Pasta	0.00218418115234375
Estado	BA	2010	Pasta	0.5589518007812501
Estado	ES	2010	Pasta	0.0046249375
Estado	RJ	2010	Pasta	0.0
Estado	SP	2010	Pasta	0.0
Estado	PR	2010	Pasta	0.0
Estado	SC	2010	Pasta	0.0
Nacional	BR	2010	LavTe	0.00000000
Regiao	1	2010	LavTe	0
Regiao	2	2010	LavTe	0
Regiao	3	2010	LavTe	0
Regiao	4	2010	LavTe	0
Regiao	5	2010	LavTe	0
Regiao	6	2010	LavTe	0
Regiao	7	2010	LavTe	0
Estado	AP	2010	LavTe	0.0
Estado	PA	2010	LavTe	0.0
Estado	MA	2010	LavTe	0.0
Estado	CE	2010	LavTe	0.0
Estado	PI	2010	LavTe	0.0
Estado	RN	2010	LavTe	0.0
Estado	PB	2010	LavTe	0.0
Estado	PE	2010	LavTe	0.0
Estado	AL	2010	LavTe	0.0
Estado	SE	2010	LavTe	0.0
Estado	BA	2010	LavTe	0.0
Estado	ES	2010	LavTe	0.0
Estado	RJ	2010	LavTe	0.0
Estado	SP	2010	LavTe	0.13483272782628677
Estado	PR	2010	LavTe	0.0
Estado	SC	2010	LavTe	0.0
Nacional	BR	2010	Campe	11.206560
Regiao	1	2010	Campe	1.2643230146484374
Regiao	2	2010	Campe	3.967341111328125
Regiao	3	2010	Campe	2.989236199977023
Regiao	4	2010	Campe	2.98565971484375
Regiao	5	2010	Campe	0
Regiao	6	2010	Campe	0
Regiao	7	2010	Campe	0
Estado	AP	2010	Campe	1.84386937332261
Estado	PA	2010	Campe	4.9570562897977934
Estado	MA	2010	Campe	3.2306676718750005
Estado	CE	2010	Campe	0.05968686328125
Estado	PI	2010	Campe	0.0
Estado	RN	2010	Campe	0.0264343271484375
Estado	PB	2010	Campe	0.0
Estado	PE	2010	Campe	0.0
Estado	AL	2010	Campe	0.0
Estado	SE	2010	Campe	0.0
Estado	BA	2010	Campe	0.0
Estado	ES	2010	Campe	0.0
Estado	RJ	2010	Campe	0.0
Estado	SP	2010	Campe	0.0
Estado	PR	2010	Campe	0.0
Estado	SC	2010	Campe	0.0
Nacional	BR	2010	OANVe	0.2946698
Regiao	1	2010	OANVe	0
Regiao	2	2010	OANVe	0
Regiao	3	2010	OANVe	0
Regiao	4	2010	OANVe	0.13563464453125001
Regiao	5	2010	OANVe	0
Regiao	6	2010	OANVe	0.1590351875
Regiao	7	2010	OANVe	0
Estado	AP	2010	OANVe	0.0
Estado	PA	2010	OANVe	0.0
Estado	MA	2010	OANVe	0.06662419921875
Estado	CE	2010	OANVe	0.0596486845703125
Estado	PI	2010	OANVe	0.0
Estado	RN	2010	OANVe	0.0
Estado	PB	2010	OANVe	0.0
Estado	PE	2010	OANVe	0.0
Estado	AL	2010	OANVe	0.0
Estado	SE	2010	OANVe	0.013148421630859376
Estado	BA	2010	OANVe	0.0
Estado	ES	2010	OANVe	0.00458891748046875
Estado	RJ	2010	OANVe	0.0
Estado	SP	2010	OANVe	0.0
Estado	PR	2010	OANVe	0.0
Estado	SC	2010	OANVe	0.0
Nacional	BR	2010	Savan	2.613231
Regiao	1	2010	Savan	0.014536395019531249
Regiao	2	2010	Savan	0.0813894140625
Regiao	3	2010	Savan	1.1601244511718751
Regiao	4	2010	Savan	1.3571809296875001
Regiao	5	2010	Savan	0
Regiao	6	2010	Savan	0
Regiao	7	2010	Savan	0
Estado	AP	2010	Savan	0.014282017578125
Estado	PA	2010	Savan	0.2504632734375
Estado	MA	2010	Savan	2.279199515272672
Estado	CE	2010	Savan	0.044749371093750004
Estado	PI	2010	Savan	0.0
Estado	RN	2010	Savan	0.0
Estado	PB	2010	Savan	0.0
Estado	PE	2010	Savan	0.0
Estado	AL	2010	Savan	0.0
Estado	SE	2010	Savan	0.0
Estado	BA	2010	Savan	0.0
Estado	ES	2010	Savan	0.0
Estado	RJ	2010	Savan	0.0
Estado	SP	2010	Savan	0.0
Estado	PR	2010	Savan	0.0
Estado	SC	2010	Savan	0.0
Nacional	BR	2010	Canav	0.09442550
Regiao	1	2010	Canav	0
Regiao	2	2010	Canav	0
Regiao	3	2010	Canav	0
Regiao	4	2010	Canav	0
Regiao	5	2010	Canav	0.0944255
Regiao	6	2010	Canav	0
Regiao	7	2010	Canav	0
Estado	AP	2010	Canav	0.0
Estado	PA	2010	Canav	0.0
Estado	MA	2010	Canav	0.0
Estado	CE	2010	Canav	0.0
Estado	PI	2010	Canav	0.0
Estado	RN	2010	Canav	0.0
Estado	PB	2010	Canav	0.0056482568359375
Estado	PE	2010	Canav	0.0
Estado	AL	2010	Canav	0.001315258229932598
Estado	SE	2010	Canav	0.0
Estado	BA	2010	Canav	0.0
Estado	ES	2010	Canav	0.0
Estado	RJ	2010	Canav	0.0
Estado	SP	2010	Canav	0.0
Estado	PR	2010	Canav	0.0
Estado	SC	2010	Canav	0.0
Nacional	BR	2010	Flore	67.39748
Regiao	1	2010	Flore	12.650162388332944
Regiao	2	2010	Flore	12.017564689062498
Regiao	3	2010	Flore	22.687751733850334
Regiao	4	2010	Flore	9.499663472656252
Regiao	5	2010	Flore	6.5548409609375
Regiao	6	2010	Flore	3.9874930312499997
Regiao	7	2010	Flore	0
Estado	AP	2010	Flore	20.456485914659936
Estado	PA	2010	Flore	17.683853190349268
Estado	MA	2010	Flore	13.772916371645225
Estado	CE	2010	Flore	1.4469842207031247
Estado	PI	2010	Flore	0.253403412109375
Estado	RN	2010	Flore	0.290491599609375
Estado	PB	2010	Flore	0.4913591289062499
Estado	PE	2010	Flore	1.140660592773438
Estado	AL	2010	Flore	0.6221231027832033
Estado	SE	2010	Flore	2.703623775146484
Estado	BA	2010	Flore	4.7219959453125
Estado	ES	2010	Flore	0.32300063085937497
Estado	RJ	2010	Flore	0.004359361328125
Estado	SP	2010	Flore	0.024527099609375
Estado	PR	2010	Flore	0.0
Estado	SC	2010	Flore	0.0288197763671875
Nacional	BR	2010	VeNFl	1.7266666
Regiao	1	2010	VeNFl	0
Regiao	2	2010	VeNFl	0
Regiao	3	2010	VeNFl	0
Regiao	4	2010	VeNFl	0
Regiao	5	2010	VeNFl	0
Regiao	6	2010	VeNFl	0.330705390625
Regiao	7	2010	VeNFl	1.3959611640624998
Estado	AP	2010	VeNFl	0.0
Estado	PA	2010	VeNFl	0.0
Estado	MA	2010	VeNFl	0.0
Estado	CE	2010	VeNFl	0.0
Estado	PI	2010	VeNFl	0.0
Estado	RN	2010	VeNFl	0.0
Estado	PB	2010	VeNFl	0.0
Estado	PE	2010	VeNFl	0.0
Estado	AL	2010	VeNFl	0.0
Estado	SE	2010	VeNFl	0.0
Estado	BA	2010	VeNFl	0.27733319140625
Estado	ES	2010	VeNFl	0.0
Estado	RJ	2010	VeNFl	0.0
Estado	SP	2010	VeNFl	0.7536752871093751
Estado	PR	2010	VeNFl	0.752611283203125
Estado	SC	2010	VeNFl	0.0
Nacional	BR	2010	PDA	0.8579406
Regiao	1	2010	PDA	0
Regiao	2	2010	PDA	0
Regiao	3	2010	PDA	0.26654309375
Regiao	4	2010	PDA	0.49715921874999996
Regiao	5	2010	PDA	0.0942383046875
Regiao	6	2010	PDA	0
Regiao	7	2010	PDA	0
Estado	AP	2010	PDA	0.0
Estado	PA	2010	PDA	0.14388132334558823
Estado	MA	2010	PDA	0.2332258046875
Estado	CE	2010	PDA	0.1193711376953125
Estado	PI	2010	PDA	0.0
Estado	RN	2010	PDA	0.037007876953125005
Estado	PB	2010	PDA	0.005520993313419117
Estado	PE	2010	PDA	0.0
Estado	AL	2010	PDA	0.0
Estado	SE	2010	PDA	0.0
Estado	BA	2010	PDA	0.0
Estado	ES	2010	PDA	0.0
Estado	RJ	2010	PDA	0.0
Estado	SP	2010	PDA	0.007085898452818628
Estado	PR	2010	PDA	0.0
Estado	SC	2010	PDA	0.0
Nacional	BR	2010	Apicu	5.241295
Regiao	1	2010	Apicu	0
Regiao	2	2010	Apicu	0
Regiao	3	2010	Apicu	0.7054612207031249
Regiao	4	2010	Apicu	2.98506295703125
Regiao	5	2010	Apicu	0.65717109375
Regiao	6	2010	Apicu	0.8283700468749999
Regiao	7	2010	Apicu	0.0652293984375
Estado	AP	2010	Apicu	0.0
Estado	PA	2010	Apicu	0.0
Estado	MA	2010	Apicu	2.606877563036152
Estado	CE	2010	Apicu	0.49234513671874996
Estado	PI	2010	Apicu	0.12669130078125
Estado	RN	2010	Apicu	0.2536651743164063
Estado	PB	2010	Apicu	0.0112964521484375
Estado	PE	2010	Apicu	0.049222283203125
Estado	AL	2010	Apicu	0.002778858642578125
Estado	SE	2010	Apicu	0.02846354150390625
Estado	BA	2010	Apicu	0.72583863671875
Estado	ES	2010	Apicu	0.0
Estado	RJ	2010	Apicu	0.039133637207031245
Estado	SP	2010	Apicu	0.0
Estado	PR	2010	Apicu	0.0198330703125
Estado	SC	2010	Apicu	0.02870130859375
Nacional	BR	2010	Urban	1.1121826
Regiao	1	2010	Urban	0
Regiao	2	2010	Urban	0
Regiao	3	2010	Urban	0.0784072412109375
Regiao	4	2010	Urban	0.13567785546875
Regiao	5	2010	Urban	0.5656791640625001
Regiao	6	2010	Urban	0
Regiao	7	2010	Urban	0.33241832812500005
Estado	AP	2010	Urban	0.0
Estado	PA	2010	Urban	0.1252241875
Estado	MA	2010	Urban	0.06662457031249999
Estado	CE	2010	Urban	0.044738188476562496
Estado	PI	2010	Urban	0.0
Estado	RN	2010	Urban	0.0052808447265625
Estado	PB	2010	Urban	0.011293687011718751
Estado	PE	2010	Urban	0.06880904296875001
Estado	AL	2010	Urban	0.0055564272460937505
Estado	SE	2010	Urban	0.0043772880859375
Estado	BA	2010	Urban	0.11270859375
Estado	ES	2010	Urban	0.0733775263671875
Estado	RJ	2010	Urban	0.08083205553768383
Estado	SP	2010	Urban	0.09809274804687501
Estado	PR	2010	Urban	0.0396041015625
Estado	SC	2010	Urban	0.0
Nacional	BR	2010	RLO	62.00400
Regiao	1	2010	RLO	3.0594897924804694
Regiao	2	2010	RLO	0.7221729638671873
Regiao	3	2010	RLO	22.373476939453123
Regiao	4	2010	RLO	20.762779121093754
Regiao	5	2010	RLO	6.087863664062499
Regiao	6	2010	RLO	3.6301506406250006
Regiao	7	2010	RLO	5.368065730974264
Estado	AP	2010	RLO	3.6982299034543487
Estado	PA	2010	RLO	9.161255139644608
Estado	MA	2010	RLO	28.202378831648286
Estado	CE	2010	RLO	1.3525415734145223
Estado	PI	2010	RLO	0.203605378515625
Estado	RN	2010	RLO	0.9404032871093752
Estado	PB	2010	RLO	0.23725515917968742
Estado	PE	2010	RLO	0.46240549511718754
Estado	AL	2010	RLO	0.09718756884765625
Estado	SE	2010	RLO	1.1376483347167965
Estado	BA	2010	RLO	4.041785281249999
Estado	ES	2010	RLO	0.14719395898437498
Estado	RJ	2010	RLO	0.3951164078890931
Estado	SP	2010	RLO	0.9381906035615808
Estado	PR	2010	RLO	1.4781780619408704
Estado	SC	2010	RLO	0.27757842267539834
Nacional	BR	2011	Total	238.48334
Regiao	1	2011	Total	56.680010214998674
Regiao	2	2011	Total	16.721692985351567
Regiao	3	2011	Total	57.60495435330889
Regiao	4	2011	Total	46.317779374999944
Regiao	5	2011	Total	22.2043840703125
Regiao	6	2011	Total	19.885326781249997
Regiao	7	2011	Total	19.069194402343747
Estado	AP	2011	Total	64.99813607796783
Estado	PA	2011	Total	39.91533550526963
Estado	MA	2011	Total	56.348066868029996
Estado	PI	2011	Total	0.557462263671875
Estado	CE	2011	Total	4.326314867018995
Estado	RN	2011	Total	1.9072593813476566
Estado	PB	2011	Total	0.9375889702148437
Estado	PE	2011	Total	1.8390465908203129
Estado	AL	2011	Total	1.1945756547832411
Estado	SE	2011	Total	4.939958852147478
Estado	BA	2011	Total	17.50751022389706
Estado	ES	2011	Total	1.268908496189491
Estado	RJ	2011	Total	4.0008027342639405
Estado	SP	2011	Total	7.54123764668352
Estado	PR	2011	Total	6.525225515540744
Estado	SC	2011	Total	2.439750708984376
Nacional	BR	2011	Aquic	1.1125978
Regiao	1	2011	Aquic	0
Regiao	2	2011	Aquic	0
Regiao	3	2011	Aquic	0
Regiao	4	2011	Aquic	0.45151487890625
Regiao	5	2011	Aquic	0.6610828906249999
Regiao	6	2011	Aquic	0
Regiao	7	2011	Aquic	0
Estado	AP	2011	Aquic	0.0
Estado	PA	2011	Aquic	0.0
Estado	MA	2011	Aquic	0.0
Estado	CE	2011	Aquic	0.1192277158203125
Estado	PI	2011	Aquic	0.050676927734375
Estado	RN	2011	Aquic	0.11095322314453125
Estado	PB	2011	Aquic	0.0
Estado	PE	2011	Aquic	0.0
Estado	AL	2011	Aquic	0.0
Estado	SE	2011	Aquic	0.026295842529296877
Estado	BA	2011	Aquic	0.0
Estado	ES	2011	Aquic	0.0
Estado	RJ	2011	Aquic	0.0
Estado	SP	2011	Aquic	0.0
Estado	PR	2011	Aquic	0.0
Estado	SC	2011	Aquic	0.0
Nacional	BR	2011	Resti	16.536264
Regiao	1	2011	Resti	0
Regiao	2	2011	Resti	0
Regiao	3	2011	Resti	0
Regiao	4	2011	Resti	0
Regiao	5	2011	Resti	0.09367525
Regiao	6	2011	Resti	5.4179601875
Regiao	7	2011	Resti	11.024628339843753
Estado	AP	2011	Resti	0.0
Estado	PA	2011	Resti	0.0
Estado	MA	2011	Resti	0.0
Estado	CE	2011	Resti	0.0
Estado	PI	2011	Resti	0.0
Estado	RN	2011	Resti	0.0
Estado	PB	2011	Resti	0.0
Estado	PE	2011	Resti	0.0
Estado	AL	2011	Resti	0.08603850732421875
Estado	SE	2011	Resti	0.14679590698242184
Estado	BA	2011	Resti	0.33681690234375
Estado	ES	2011	Resti	0.3057977488434436
Estado	RJ	2011	Resti	2.9338333201554843
Estado	SP	2011	Resti	4.52323466772365
Estado	PR	2011	Resti	4.542159939292277
Estado	SC	2011	Resti	1.8066872968750005
Nacional	BR	2011	Alaga	7.542947
Regiao	1	2011	Alaga	0
Regiao	2	2011	Alaga	0.03052076953125
Regiao	3	2011	Alaga	0.07840511132812501
Regiao	4	2011	Alaga	1.94508766796875
Regiao	5	2011	Alaga	2.2553899609375003
Regiao	6	2011	Alaga	3.0998826093750003
Regiao	7	2011	Alaga	0.1336605078125
Estado	AP	2011	Alaga	0.0142747607421875
Estado	PA	2011	Alaga	0.0019643629901960787
Estado	MA	2011	Alaga	2.09817962109375
Estado	CE	2011	Alaga	0.0
Estado	PI	2011	Alaga	0.0
Estado	RN	2011	Alaga	0.1794379072265625
Estado	PB	2011	Alaga	0.3219394619140625
Estado	PE	2011	Alaga	0.157311455078125
Estado	AL	2011	Alaga	0.06387848364257813
Estado	SE	2011	Alaga	0.3828874430740655
Estado	BA	2011	Alaga	2.216025767279412
Estado	ES	2011	Alaga	0.06453242041015625
Estado	RJ	2011	Alaga	0.39648702539062497
Estado	SP	2011	Alaga	0.243959119140625
Estado	PR	2011	Alaga	0.0
Estado	SC	2011	Alaga	0.0
Nacional	BR	2011	Pasta	3.243729
Regiao	1	2011	Pasta	0.029031500000000002
Regiao	2	2011	Pasta	0.020347291015624998
Regiao	3	2011	Pasta	1.5836798154296874
Regiao	4	2011	Pasta	0.18096375390625002
Regiao	5	2011	Pasta	0.9331034218750001
Regiao	6	2011	Pasta	0.49660337499999996
Regiao	7	2011	Pasta	0
Estado	AP	2011	Pasta	0.0142584677734375
Estado	PA	2011	Pasta	1.1628109736213235
Estado	MA	2011	Pasta	0.59980530859375
Estado	CE	2011	Pasta	0.0
Estado	PI	2011	Pasta	0.0
Estado	RN	2011	Pasta	0.0
Estado	PB	2011	Pasta	0.0
Estado	PE	2011	Pasta	0.0
Estado	AL	2011	Pasta	0.0
Estado	SE	2011	Pasta	0.0
Estado	BA	2011	Pasta	0.7306275351562499
Estado	ES	2011	Pasta	0.00457285107421875
Estado	RJ	2011	Pasta	0.0
Estado	SP	2011	Pasta	0.0
Estado	PR	2011	Pasta	0.0
Estado	SC	2011	Pasta	0.0
Nacional	BR	2011	LavTe	0.48300210
Regiao	1	2011	LavTe	0
Regiao	2	2011	LavTe	0
Regiao	3	2011	LavTe	0.015675154296875
Regiao	4	2011	LavTe	0
Regiao	5	2011	LavTe	0
Regiao	6	2011	LavTe	0
Regiao	7	2011	LavTe	0.46732694531249996
Estado	AP	2011	LavTe	0.0
Estado	PA	2011	LavTe	0.0
Estado	MA	2011	LavTe	0.0
Estado	CE	2011	LavTe	0.0
Estado	PI	2011	LavTe	0.0
Estado	RN	2011	LavTe	0.0
Estado	PB	2011	LavTe	0.0
Estado	PE	2011	LavTe	0.0
Estado	AL	2011	LavTe	0.0
Estado	SE	2011	LavTe	0.0
Estado	BA	2011	LavTe	0.0
Estado	ES	2011	LavTe	0.0
Estado	RJ	2011	LavTe	0.0
Estado	SP	2011	LavTe	0.243783861328125
Estado	PR	2011	LavTe	0.0
Estado	SC	2011	LavTe	0.0
Nacional	BR	2011	Campe	11.774400
Regiao	1	2011	Campe	1.8293971269531246
Regiao	2	2011	Campe	3.3976074667968748
Regiao	3	2011	Campe	2.4717403962660844
Regiao	4	2011	Campe	3.980905292968751
Regiao	5	2011	Campe	0.094749546875
Regiao	6	2011	Campe	0
Regiao	7	2011	Campe	0
Estado	AP	2011	Campe	2.4400509476600796
Estado	PA	2011	Campe	2.412218857567402
Estado	MA	2011	Campe	4.068697345603553
Estado	CE	2011	Campe	0.2088871396484375
Estado	PI	2011	Campe	0.0
Estado	RN	2011	Campe	0.0528381533203125
Estado	PB	2011	Campe	0.0
Estado	PE	2011	Campe	0.0
Estado	AL	2011	Campe	0.0
Estado	SE	2011	Campe	0.0
Estado	BA	2011	Campe	0.0
Estado	ES	2011	Campe	0.0
Estado	RJ	2011	Campe	0.0
Estado	SP	2011	Campe	0.0
Estado	PR	2011	Campe	0.0
Estado	SC	2011	Campe	0.0
Nacional	BR	2011	OANVe	0.2025981
Regiao	1	2011	OANVe	0
Regiao	2	2011	OANVe	0
Regiao	3	2011	OANVe	0
Regiao	4	2011	OANVe	0.1357326015625
Regiao	5	2011	OANVe	0
Regiao	6	2011	OANVe	0
Regiao	7	2011	OANVe	0.06686546875
Estado	AP	2011	OANVe	0.0
Estado	PA	2011	OANVe	0.0
Estado	MA	2011	OANVe	0.06661470703125
Estado	CE	2011	OANVe	0.07461719921875
Estado	PI	2011	OANVe	0.025339302734375
Estado	RN	2011	OANVe	0.0052870302734375
Estado	PB	2011	OANVe	0.0
Estado	PE	2011	OANVe	0.0
Estado	AL	2011	OANVe	0.0
Estado	SE	2011	OANVe	0.013148374511718752
Estado	BA	2011	OANVe	0.0
